customer_id,last_purchase,frequency,monetary,recency,R,F,M,rfm_score,rfm_total,segment
9a4d37b5-19d7-48aa-bab6-401cfca60fd4,2018-02-12,2,300.09000000000003,201,3,3,2,332,8,Loyal Customers
9a51067c-b84e-4874-86ab-843a5a1e384c,2018-08-10,1,74.61,22,5,1,1,511,7,Potential Loyalists
9a533ba6-26be-4beb-8707-3ec948532662,2017-10-30,1,45.2,306,1,1,1,111,3,Hibernating
9a5392d5-3854-40fa-b9e9-1729d993c904,2017-12-16,3,1841.46,259,2,4,5,245,11,Loyal Customers
9a53d6b3-cbbc-4a67-9228-aadcec832c21,2018-02-13,3,207.37,200,3,4,2,342,9,Loyal Customers
9a595e56-ecda-4683-b7a1-3b1ae2eaea38,2018-08-12,3,2748.9399999999996,20,5,4,5,545,14,Champions
9a5eaf72-5909-4028-ae0b-75ad391c583b,2017-08-12,3,599.6300000000001,385,1,4,4,144,9,At Risk
9a6af816-bc0b-4672-ad7e-492f3da35981,2017-10-01,2,373.89,335,1,3,3,133,7,At Risk
9a736b6d-2ae6-4270-a338-e672682b1625,2017-12-09,4,652.1600000000001,266,2,4,4,244,10,Loyal Customers
9a75a818-f230-41f2-8ce9-c60aef70bb60,2018-05-11,2,389.26,113,4,3,3,433,10,Loyal Customers
9a77299a-af48-41c2-b7a7-a7b4a34e06a2,2018-04-19,1,90.31,135,3,1,1,311,5,Potential Loyalists
9a7b33fe-8a7c-4044-8f95-525350f0cfd4,2017-08-29,1,203.06,368,1,1,2,112,4,Hibernating
9a985182-b65e-4405-9399-d87d26f2d2fc,2017-09-19,1,190.68,347,1,1,2,112,4,Hibernating
9a9c5555-821b-419e-98a9-b1b0906b9662,2018-08-26,4,1261.29,6,5,4,5,545,14,Champions
9aa0d551-aca3-4910-8394-2c6b48b83aaa,2018-01-29,3,1012.6899999999999,215,2,4,5,245,11,Loyal Customers
9ab7bb5d-5b4d-43fe-93ce-73325c8c7e8d,2018-02-12,5,2233.64,201,3,5,5,355,13,Loyal Customers
9ac14102-36c0-409b-81ea-938af85c6920,2017-12-30,3,1545.79,245,2,4,5,245,11,Loyal Customers
9ac685ba-10e9-4bb3-8fff-ae2cd455988d,2018-01-02,2,479.31000000000006,242,2,3,3,233,8,Loyal Customers
9ac7b33e-53d6-4c1f-8a50-2fdaed7274d2,2018-08-14,2,173.66000000000003,18,5,3,2,532,10,Loyal Customers
9acabe2e-9d91-436f-acd7-11e54dcd3dcf,2017-11-20,2,542.54,285,2,3,3,233,8,Loyal Customers
9acb610c-ba8a-4d6e-b25c-86432c7c572e,2017-10-05,1,58.5,331,1,1,1,111,3,Hibernating
9ad62d2d-4a21-4d48-a889-bcd0d7b51087,2018-05-16,1,226.46,108,4,1,2,412,7,Potential Loyalists
9ada99a5-cb71-4c95-9d61-2b5c4959a4da,2018-07-03,3,1265.57,60,5,4,5,545,14,Champions
9adf47a3-651e-4c35-85b8-e0720890df5d,2018-04-29,3,1023.29,125,4,4,5,445,13,Champions
9adfa4e1-a07e-425c-9f87-41edf933d003,2018-05-11,3,372.63,113,4,4,3,443,11,Champions
9adfd570-6316-47e5-9a22-5863f20b0868,2018-06-19,6,689.66,74,4,5,4,454,13,Champions
9ae0650e-90b9-42d6-bb5e-48ca87119f96,2018-04-11,3,410.53999999999996,143,3,4,3,343,10,Loyal Customers
9aef4d26-caef-4532-be75-b10833b0390c,2018-06-20,1,194.68,73,4,1,2,412,7,Potential Loyalists
9aef530b-18aa-42db-ac3f-f19be32f624e,2017-11-06,2,234.12,299,1,3,2,132,6,At Risk
9af41281-8083-406d-beed-e45bd23dad17,2018-08-07,8,2048.74,25,5,5,5,555,15,Champions
9af8703d-3ba0-4901-b349-708dc7b6224f,2018-03-26,2,150.18,159,3,3,2,332,8,Loyal Customers
9afa6e23-4d06-4ffc-8d7c-51ccca3a3a72,2018-07-13,3,190.21,50,5,4,2,542,11,Champions
9afc7169-8aa2-46ca-8f76-f567fd33b5e7,2018-05-10,2,285.16999999999996,114,4,3,2,432,9,Loyal Customers
9afd251f-0b84-4513-b120-352086a4ae4b,2018-03-04,6,859.27,181,3,5,4,354,12,Loyal Customers
9b0a2345-5306-42f5-9d40-e445b5c8ff6c,2018-06-17,1,94.06,76,4,1,1,411,6,Potential Loyalists
9b0c5917-a6a9-499e-ae87-a1db29a5d68c,2017-07-26,1,103.48,402,1,1,1,111,3,Hibernating
9b0fc35a-472c-429c-acde-aeda87123e03,2018-02-01,5,258.76,212,2,5,2,252,9,Loyal Customers
9b112b65-ca47-451d-8471-3164b6b92a33,2018-03-13,4,1148.1,172,3,4,5,345,12,Loyal Customers
9b1621e3-12c7-4f0b-ba2f-41d27f525510,2018-03-28,1,24.84,157,3,1,1,311,5,Potential Loyalists
9b1bf155-761a-49b0-bd18-ec75e967c3be,2018-08-13,4,409.66,19,5,4,3,543,12,Champions
9b1e671f-c159-4d2a-8666-f4b07fef54cf,2018-05-10,2,161.35000000000002,114,4,3,2,432,9,Loyal Customers
9b2357f2-63c4-45bc-9fd0-33286111a57e,2018-02-11,4,1588.5600000000002,202,3,4,5,345,12,Loyal Customers
9b23781f-d464-4bbe-a166-33850c90a877,2018-04-04,6,493.81,150,3,5,3,353,11,Loyal Customers
9b2c702d-5f53-499f-929b-8f6abdc681a8,2018-05-08,2,110.17000000000002,116,4,3,1,431,8,Loyal Customers
9b395142-e812-42da-86ae-df163cb9bec1,2018-06-05,3,333.26,88,4,4,3,443,11,Champions
9b40fc7d-3602-4d4b-b932-19e440639013,2017-12-22,7,2174.69,253,2,5,5,255,12,Loyal Customers
9b42bac8-769a-49bf-bc62-4e103a65e2d8,2017-08-12,1,58.46,385,1,1,1,111,3,Hibernating
9b48c6bc-f18b-401f-8f36-fe3c2ce88834,2018-05-09,6,581.28,115,4,5,4,454,13,Champions
9b6262d2-35b3-460f-b97a-3eb2ce7d06e2,2018-05-23,4,449.06,101,4,4,3,443,11,Champions
9b6be556-5b3a-4787-b0be-1c785b1dd8e6,2018-04-11,2,1308.17,143,3,3,5,335,11,Loyal Customers
9b6da1f3-ffe4-444c-a729-a93f0a308c0b,2017-12-30,2,175.14,245,2,3,2,232,7,Loyal Customers
9b71fd35-3a24-4dd0-b322-d4bb6c1f2143,2018-05-03,1,66.29,121,4,1,1,411,6,Potential Loyalists
9b780b91-fd78-4177-9781-ffd978d5ed18,2017-12-12,2,200.03,263,2,3,2,232,7,Loyal Customers
9b86c3b3-0e52-46ee-9f8c-06f818b9fa08,2018-02-15,1,157.23,198,3,1,2,312,6,Potential Loyalists
9b8dda8d-f88f-45b9-9afd-2a53107e1535,2018-08-17,2,231.67000000000002,15,5,3,2,532,10,Loyal Customers
9b8e24ea-f82c-4961-b51d-9e470d66618e,2017-12-04,2,210.57999999999998,271,2,3,2,232,7,Loyal Customers
9b95df39-f654-4af0-ba06-3e2e18611b63,2017-06-15,2,103.57,443,1,3,1,131,5,At Risk
9ba5bd23-cf65-4404-b1db-ae91533f66f9,2017-11-14,2,442.81000000000006,291,2,3,3,233,8,Loyal Customers
9ba85cdf-8328-4347-81ef-a9757bdcd221,2018-08-26,7,709.65,6,5,5,4,554,14,Champions
9ba8b31d-c2cd-4e6e-a39e-d62e621201d7,2018-08-21,2,437.16,11,5,3,3,533,11,Loyal Customers
9bab1c2e-7964-43cf-b9b3-b5d405bb2820,2017-01-14,1,329.68,595,1,1,3,113,5,Hibernating
9baeaf2f-91ad-405c-b237-b12e78edfbd9,2017-01-29,1,40.09,580,1,1,1,111,3,Hibernating
9baedc5d-7384-4718-9940-a563acb95c80,2017-12-31,1,769.8000000000001,244,2,1,4,214,7,About to Sleep
9bb3ccaf-22f8-4002-8e5a-3bf0e1ebe200,2017-10-16,3,230.22,320,1,4,2,142,7,At Risk
9bd2c467-da11-4981-a116-186403ec5948,2018-04-27,4,262.23,127,4,4,2,442,10,Champions
9be09f6f-e2e6-4f47-9335-d5a299113446,2018-06-20,6,649.11,73,4,5,4,454,13,Champions
9be4f1bb-19d1-41c3-a91c-418bac02672d,2018-05-06,5,603.6,118,4,5,4,454,13,Champions
9bf10194-acef-4708-9738-5d06f11b0764,2018-03-30,4,1133.92,155,3,4,5,345,12,Loyal Customers
9bf22120-f32d-4fa7-bb5f-e14fda3d0532,2018-01-07,2,362.58,237,2,3,3,233,8,Loyal Customers
9c02d864-304e-4717-b48b-1692aa1eedf7,2018-07-21,4,764.05,42,5,4,4,544,13,Champions
9c051a2c-3c35-42c7-ad01-c2e5d274ce73,2018-07-27,1,120.61,36,5,1,1,511,7,Potential Loyalists
9c0ef737-86df-46e6-adc8-8ca2d99d13a4,2017-12-13,1,185.71,262,2,1,2,212,5,About to Sleep
9c1f0462-a063-48a9-8044-771eabedd41e,2017-12-10,4,1417.76,265,2,4,5,245,11,Loyal Customers
9c260420-29fe-48a6-b8da-6884f60448fc,2018-03-31,2,1888.47,154,3,3,5,335,11,Loyal Customers
9c3721e8-e2cd-48b7-a124-328c9566ca64,2018-06-28,5,1604.27,65,4,5,5,455,14,Champions
9c46a506-f7be-49a2-9f20-c0a8a5376439,2018-05-09,3,148.95999999999998,115,4,4,2,442,10,Champions
9c53905f-3c8c-4842-bc15-3ba991cdc7af,2017-06-10,2,195.46,448,1,3,2,132,6,At Risk
9c53c3d9-09ac-4b18-bac0-0ff396a6fbdf,2018-04-23,2,332.63,131,3,3,3,333,9,Loyal Customers
9c59e4e8-90a1-47b3-8511-419faa9a81ad,2018-05-15,1,46.57,109,4,1,1,411,6,Potential Loyalists
9c5ff483-1e3d-4212-aae4-af4b3eb670f3,2018-01-28,8,1626.97,216,2,5,5,255,12,Loyal Customers
9c60637f-fc7f-4954-8e7b-52c80c3804c4,2017-11-23,1,73.92,282,2,1,1,211,4,About to Sleep
9c65bfdd-256f-4ff3-863d-acb95bdbfb80,2018-02-25,5,620.14,188,3,5,4,354,12,Loyal Customers
9c66dc66-ec8a-4a86-9738-34b1b307273d,2017-12-19,2,288.29,256,2,3,2,232,7,Loyal Customers
9c6dfe13-4e12-4cad-83f4-abdc519b2bea,2017-05-28,1,31.36,461,1,1,1,111,3,Hibernating
9c85c239-bae3-4c42-bdc0-f05abedc1e5f,2017-10-09,1,124.69,327,1,1,1,111,3,Hibernating
9c9293f1-a20a-4f87-9e5f-c52420a2ef2c,2018-07-13,4,484.74,50,5,4,3,543,12,Champions
9c95a3d0-8d21-4997-b1e0-528085b2c409,2017-07-15,1,189.77,413,1,1,2,112,4,Hibernating
9c98e4fd-cada-416c-a1d5-bbd4e8b673f8,2018-04-30,5,1664.77,124,4,5,5,455,14,Champions
9c993bc1-566c-4c5b-a9f4-83017e0d6f30,2018-04-26,3,467.74,128,3,4,3,343,10,Loyal Customers
9c9a4809-2637-4486-86ad-9e6e1699ea4a,2018-02-26,2,133.28,187,3,3,1,331,7,Loyal Customers
9c9f149d-4db7-4414-89be-61f7d5193628,2018-08-24,4,670.23,8,5,4,4,544,13,Champions
9ca5fe17-a597-4501-93dc-656274786f83,2018-06-02,3,603.0600000000001,91,4,4,4,444,12,Champions
9ca903e3-b1e9-4f1b-aaf7-cc8cd5742768,2018-07-13,3,1154.3899999999999,50,5,4,5,545,14,Champions
9cad8e55-7c8a-4522-84bf-1c9c46984568,2018-01-08,2,489.86,236,2,3,3,233,8,Loyal Customers
9cb6daac-8c5d-416e-9cd0-8d7ab272f82c,2018-08-20,7,2356.89,12,5,5,5,555,15,Champions
9cb9b556-69d7-4465-a1e6-df0940a5f77e,2017-09-09,1,52.03,357,1,1,1,111,3,Hibernating
9cbebff5-9e79-44a5-9ed9-1ba1a14d4231,2018-02-20,2,981.51,193,3,3,4,334,10,Loyal Customers
9cd724cc-407a-47aa-8b7d-89d288269c4b,2018-02-06,2,298.53,207,2,3,2,232,7,Loyal Customers
9cdf2f7c-dd42-4098-9483-f22eb1200e58,2018-03-01,2,94.91,184,3,3,1,331,7,Loyal Customers
9cdf7e45-ac20-42c4-8c13-f1f5cbd48537,2018-08-29,1,50.95,3,5,1,1,511,7,Potential Loyalists
9ce9ddbc-1e02-435f-b45b-c2d9c55e5127,2017-09-14,1,52.22,352,1,1,1,111,3,Hibernating
9cee39ba-0b28-4408-b3e4-128c9213e57b,2018-04-14,5,752.37,140,3,5,4,354,12,Loyal Customers
9cefcbc8-505d-47dd-bf9e-7dc9c40f8929,2018-01-08,4,869.9,236,2,4,4,244,10,Loyal Customers
9cf0fe7d-320e-46a6-b980-89500a722264,2018-03-02,1,285.34,183,3,1,2,312,6,Potential Loyalists
9cf92072-22e5-4e6d-9c38-bbdedadde264,2017-12-31,1,54.55,244,2,1,1,211,4,About to Sleep
9d192981-a3dd-441c-846f-71be87423e6c,2017-07-23,1,279.17,405,1,1,2,112,4,Hibernating
9d1b0677-71f7-4274-ba6d-97513cdb7115,2018-07-20,10,2092.26,43,5,5,5,555,15,Champions
9d1ebe34-fe25-4270-9ab6-2f768b6bdf1c,2018-03-08,1,38.43,177,3,1,1,311,5,Potential Loyalists
9d23149f-40ff-4480-9dd9-4eaff19f5ece,2018-06-05,1,410.06,88,4,1,3,413,8,Potential Loyalists
9d2ec3e8-60d9-4f50-842d-ba032ca63d43,2017-10-31,1,24.41,305,1,1,1,111,3,Hibernating
9d40b42a-49e1-44f6-a896-ca8b208bfbe0,2017-11-18,1,103.6,287,2,1,1,211,4,About to Sleep
9d44e369-d555-46e3-8e56-30211d11094f,2017-08-15,1,116.52,382,1,1,1,111,3,Hibernating
9d489785-1a4d-4559-ad2d-a6992ea43e43,2017-12-25,1,76.22,250,2,1,1,211,4,About to Sleep
9d503082-954c-4324-9c7c-ef36827c2eb7,2018-04-17,3,719.11,137,3,4,4,344,11,Loyal Customers
9d55f744-1b49-4f97-9cf2-2a6aca7199a7,2018-03-22,1,418.12,163,3,1,3,313,7,Potential Loyalists
9d5bc273-c49f-4ab9-8270-2d6e5b34f86d,2017-11-10,1,136.21,295,2,1,1,211,4,About to Sleep
9d701fa9-747e-4820-8a8e-e2fe134a35d8,2018-02-22,1,642.03,191,3,1,4,314,8,Potential Loyalists
9d74902f-12ed-4c73-a966-f52931325a57,2018-07-04,2,514.34,59,5,3,3,533,11,Loyal Customers
9d8ac132-5f63-4cf7-8367-a40466b0272f,2018-05-18,2,1505.93,106,4,3,5,435,12,Loyal Customers
9d8b942d-684a-4eac-a427-8195b4602347,2018-07-09,2,589.8,54,5,3,4,534,12,Loyal Customers
9d8e28f3-5eec-4d43-91f2-d39119b9f57e,2018-01-02,2,195.03,242,2,3,2,232,7,Loyal Customers
9d8e4b22-a371-47b3-bb1c-8e56d1e36ddf,2018-07-04,7,618.82,59,5,5,4,554,14,Champions
9d9587cb-78f5-44b4-a6d7-094b0e8ba462,2018-07-27,5,803.9,36,5,5,4,554,14,Champions
9da39438-0f0c-40a5-a8bf-2178b8f9994d,2018-07-21,1,128.54,42,5,1,1,511,7,Potential Loyalists
9da5a126-99b0-4cbc-94f8-9a734a7026a2,2018-06-30,2,125.77000000000001,63,4,3,1,431,8,Loyal Customers
9da80676-2df4-45a4-b5a9-eafc335b97db,2018-03-01,2,2423.81,184,3,3,5,335,11,Loyal Customers
9db2291d-5b3a-4f1e-86ba-b1518d6a9f96,2018-05-25,3,542.46,99,4,4,3,443,11,Champions
9db67b80-7529-4b60-837e-82d0be64cbd8,2018-06-19,2,216.13,74,4,3,2,432,9,Loyal Customers
9dc59a00-ff06-4fbb-98b5-77acc5e693e9,2017-05-04,1,39.89,485,1,1,1,111,3,Hibernating
9dd40bf1-f491-461e-b7f1-0da590267ef1,2017-11-26,1,44.76,279,2,1,1,211,4,About to Sleep
9dda0464-2b4b-439a-bd2f-2b7f7ebd8976,2018-05-08,1,44.61,116,4,1,1,411,6,Potential Loyalists
9dda7946-2896-453d-a7e6-d53bb5a765ca,2018-06-26,1,73.45,67,4,1,1,411,6,Potential Loyalists
9ddad3bc-c7eb-427d-a4ea-d330f366688f,2018-03-06,2,421.99,179,3,3,3,333,9,Loyal Customers
9ddcff1e-1f6f-46b7-91f8-7f9f6cf8b771,2018-02-25,3,796.5500000000001,188,3,4,4,344,11,Loyal Customers
9de444fc-9a83-4c01-b7e8-867917e23f65,2017-09-01,4,1796.51,365,1,4,5,145,10,At Risk
9de5d63d-8b3a-4def-ae6f-7a2f1a3a8b13,2018-07-29,2,547.75,34,5,3,3,533,11,Loyal Customers
9de6c619-7cb8-48d1-af4b-2ed327da7f58,2017-07-22,3,677.7900000000001,406,1,4,4,144,9,At Risk
9ded168a-2ce0-4bfd-8f73-3560ff81f374,2017-02-07,1,146.1,571,1,1,2,112,4,Hibernating
9def1eaa-e8a3-4759-9e45-9809d2059eb7,2017-01-15,1,267.12,594,1,1,2,112,4,Hibernating
9def8af2-f2a9-411e-ac0a-7471fb734a4a,2018-08-23,3,525.31,9,5,4,3,543,12,Champions
9df12e6d-2197-4b62-9fe8-d430b244c165,2018-08-22,2,686.22,10,5,3,4,534,12,Loyal Customers
9df2a5c4-29db-479b-bdc8-38c067ee7ae5,2017-11-27,2,216.53,278,2,3,2,232,7,Loyal Customers
9df32d90-8266-441e-9865-6589b35d472e,2018-05-05,2,472.42,119,4,3,3,433,10,Loyal Customers
9e036a32-48b5-407c-8604-b02c8bb02094,2018-08-01,8,1407.3700000000001,31,5,5,5,555,15,Champions
9e09dab7-498c-4c01-9509-1a6039fbcd3c,2018-05-29,5,1120.52,95,4,5,5,455,14,Champions
9e129813-2f05-4690-b771-150ceeae8859,2018-07-13,1,47.51,50,5,1,1,511,7,Potential Loyalists
9e162b83-1336-4dc1-ad92-fd4adcaa2d27,2018-08-12,5,290.1,20,5,5,2,552,12,Champions
9e19b523-9436-4424-83c0-94078ee6faad,2018-06-22,2,318.45000000000005,71,4,3,3,433,10,Loyal Customers
9e1d091c-b805-4ef3-b543-49a4e15886e7,2018-03-02,1,309.86,183,3,1,3,313,7,Potential Loyalists
9e1dbafa-5927-4582-99df-e53308a1702e,2018-03-10,2,687.5500000000001,175,3,3,4,334,10,Loyal Customers
9e1e3868-b15e-4ca9-ae8b-37491d638821,2017-04-17,1,254.08,502,1,1,2,112,4,Hibernating
9e211f56-710b-43fd-898d-c2bb94b4c0f8,2018-03-25,1,127.17,160,3,1,1,311,5,Potential Loyalists
9e2d529e-0459-414e-b98f-42e87d668bb7,2018-08-16,1,264.44,16,5,1,2,512,8,Potential Loyalists
9e3bb09d-1f15-4f3a-9565-8590ee984f39,2018-07-11,2,735.38,52,5,3,4,534,12,Loyal Customers
9e3e1512-63b2-4e58-aa45-3f67f4a243dd,2018-07-04,5,538.44,59,5,5,3,553,13,Champions
9e4ca30a-88ed-4d49-a38a-2ffbbd92bc2b,2017-10-23,2,311.04,313,1,3,3,133,7,At Risk
9e5d5347-990b-4b8f-9a24-f123db5f9f29,2017-09-27,1,96.56,339,1,1,1,111,3,Hibernating
9e5fdc12-f2ed-45f8-8e38-d327fbe62ccf,2017-04-26,2,1526.37,493,1,3,5,135,9,At Risk
9e602d36-85f7-46d1-a31f-ed1da937e60e,2018-08-19,3,572.51,13,5,4,4,544,13,Champions
9e60fd43-ac35-4381-810d-0f9db3788b7a,2018-07-03,7,2359.82,60,5,5,5,555,15,Champions
9e65a3b3-964e-4993-8fea-b57e002da46e,2018-08-21,4,493.69,11,5,4,3,543,12,Champions
9e6b5e88-e15c-4b6d-993e-2fc89a4ac633,2018-04-16,1,118.53,138,3,1,1,311,5,Potential Loyalists
9e816fdb-6ffd-4a15-b20f-45677c02eb1c,2018-04-06,1,88.3,148,3,1,1,311,5,Potential Loyalists
9e8564d2-091b-4999-b542-cf67674acb52,2017-10-28,3,128.93,308,1,4,1,141,6,At Risk
9e8742c6-a8dd-40f4-848c-69c480fc4540,2017-09-28,1,462.06,338,1,1,3,113,5,Hibernating
9e875c58-1bfc-4c31-bede-dde9656ca9f0,2018-05-10,2,414.13,114,4,3,3,433,10,Loyal Customers
9e8ce14d-7616-437b-9f27-ca7889866422,2017-11-23,3,344.89,282,2,4,3,243,9,Loyal Customers
9e8d8a9d-c5fd-402b-926d-f3684ce5df66,2018-04-02,2,588.9499999999999,152,3,3,4,334,10,Loyal Customers
9e906d1f-2772-448f-bbee-d2c624d47d48,2018-04-26,2,3088.92,128,3,3,5,335,11,Loyal Customers
9e92d1d4-0bbc-4838-9b4d-3cb0ddae66d8,2018-06-05,1,289.34,88,4,1,2,412,7,Potential Loyalists
9e9c80c5-7614-4ecd-b00c-fcf87014b925,2018-08-28,4,910.3199999999999,4,5,4,4,544,13,Champions
9ea68022-8710-459b-9ef9-c1896b170a6c,2018-03-07,4,1642.39,178,3,4,5,345,12,Loyal Customers
9ea727e0-f349-4a23-aae8-8c3fea53ef23,2017-08-03,2,304.39,394,1,3,2,132,6,At Risk
9eab40c7-faf8-4c1c-9136-b1bb5e16ab9f,2018-01-23,6,1043.73,221,2,5,5,255,12,Loyal Customers
9eb6e77f-0bc6-4e10-a0b0-d74db3a26a44,2018-01-09,6,717.16,235,2,5,4,254,11,Loyal Customers
9ec02aaa-a9f4-440a-b2dd-87671eb033f4,2018-08-16,3,1419.6000000000001,16,5,4,5,545,14,Champions
9ecea88b-67fc-4953-b411-3f52e6fb233e,2018-04-06,1,73.0,148,3,1,1,311,5,Potential Loyalists
9edca915-cf53-44dd-9e96-6ba38c0671db,2018-06-23,2,659.99,70,4,3,4,434,11,Loyal Customers
9edd29d3-9a7c-4729-a84b-c793aef13405,2018-05-17,8,2535.45,107,4,5,5,455,14,Champions
9ee345fb-fdcb-417c-814a-eab80179ee66,2017-11-19,1,39.88,286,2,1,1,211,4,About to Sleep
9ee77981-f1c2-46fe-aad3-d026dd774081,2018-03-25,4,1635.68,160,3,4,5,345,12,Loyal Customers
9eea9f23-af83-433b-9353-a1807b4afa41,2018-07-02,1,100.97,61,5,1,1,511,7,Potential Loyalists
9eeebc3a-82e6-4cea-b5a3-712fb236dccc,2017-05-13,1,48.78,476,1,1,1,111,3,Hibernating
9ef6a4f3-97e8-421f-9956-3502c59e018e,2017-02-11,1,102.31,567,1,1,1,111,3,Hibernating
9efc0648-1dc7-43f8-80d0-697f5f7c398b,2018-03-17,2,1662.54,168,3,3,5,335,11,Loyal Customers
9f0d3c75-76a1-4745-bf87-98971614dc33,2018-06-10,5,817.8100000000001,83,4,5,4,454,13,Champions
9f0ec388-858e-4206-9667-b144d355cbf6,2018-05-07,1,54.11,117,4,1,1,411,6,Potential Loyalists
9f13755e-94a6-4a19-9d5a-2c37adc7fd54,2017-10-12,2,441.5,324,1,3,3,133,7,At Risk
9f1c0af6-5387-4b02-a7e8-5aa2ff988945,2018-06-27,2,120.15,66,4,3,1,431,8,Loyal Customers
9f1d4649-397e-44e0-b3f6-2b1ca528077d,2018-07-28,3,276.51,35,5,4,2,542,11,Champions
9f1ddd05-13f1-46d9-92e4-a5e52ae0a50a,2018-08-29,2,181.62,3,5,3,2,532,10,Loyal Customers
9f2533cf-1b6f-44b1-9999-e88513d34469,2018-08-21,5,1836.77,11,5,5,5,555,15,Champions
9f28d7e4-b973-4bd0-9add-ee1861090c86,2018-01-16,1,834.52,228,2,1,4,214,7,About to Sleep
9f31f2e6-69fd-46ab-8ccd-c57f4e6b3c5e,2018-06-12,6,1866.79,81,4,5,5,455,14,Champions
9f4ecdf1-d981-4a18-8c7c-80521900e6a8,2017-06-01,1,57.59,457,1,1,1,111,3,Hibernating
9f4f0e74-1c47-4f04-9012-5dcf92728556,2018-07-11,2,555.64,52,5,3,3,533,11,Loyal Customers
9f51aac4-5cc7-4ace-acbb-9eb920055224,2018-03-05,2,108.06,180,3,3,1,331,7,Loyal Customers
9f608430-3cc7-4c6f-a006-85cf9139e5c7,2017-06-10,1,63.23,448,1,1,1,111,3,Hibernating
9f64554b-36ef-4af1-881f-5d71618f6fb3,2017-10-02,1,73.37,334,1,1,1,111,3,Hibernating
9f6cbb6f-65df-47fa-a68e-e294e8912dc1,2018-08-31,2,220.29,1,5,3,2,532,10,Loyal Customers
9f6cbce9-a4b3-4296-b2b3-99cdde7db027,2017-12-01,1,99.24,274,2,1,1,211,4,About to Sleep
9f7bf8ea-45f0-48f0-87d9-90f7e975dc6a,2018-08-25,4,465.78999999999996,7,5,4,3,543,12,Champions
9f7c6092-69c9-430c-9208-cf0fb6128a26,2017-12-21,1,32.29,254,2,1,1,211,4,About to Sleep
9f7f1671-beed-46e7-b7d2-82d61a397cbd,2017-11-08,3,416.3,297,2,4,3,243,9,Loyal Customers
9f813290-1e12-43bc-a316-c240f802a44f,2018-06-12,5,1155.41,81,4,5,5,455,14,Champions
9f99a65b-8a4f-4274-b064-ef8397a728f4,2018-01-12,3,641.48,232,2,4,4,244,10,Loyal Customers
9f9a529d-eae9-48f5-892a-3e707c3902e5,2018-04-25,6,671.1,129,3,5,4,354,12,Loyal Customers
9fa01ecd-4292-471d-8726-34b0a7601e2a,2018-03-17,2,170.19,168,3,3,2,332,8,Loyal Customers
9fa9cabe-b5f3-4eb2-bb5e-97294b9ca5c3,2017-09-10,3,500.12,356,1,4,3,143,8,At Risk
9fb09084-6fed-4853-8368-540942055018,2018-05-29,1,179.92,95,4,1,2,412,7,Potential Loyalists
9fb1bec6-7fef-470c-8c2e-6fbec5593222,2018-02-06,1,187.46,207,2,1,2,212,5,About to Sleep
9fb3894a-ce0f-43a5-be29-6c0181c88390,2017-09-19,1,110.49,347,1,1,1,111,3,Hibernating
9fba2b99-af54-45f2-990a-a4e8ac378078,2017-04-23,1,52.31,496,1,1,1,111,3,Hibernating
9fc1e893-0506-4192-af86-2db622f5c735,2017-12-20,2,238.73000000000002,255,2,3,2,232,7,Loyal Customers
9fcda22c-7aff-4ef3-bed6-d972b20a6b3d,2017-09-21,1,139.23,345,1,1,1,111,3,Hibernating
9fd84f21-b1cd-4d79-8582-1642cd9d05ad,2018-06-29,1,87.39,64,4,1,1,411,6,Potential Loyalists
9fe1074d-716d-4921-a6ab-7bdb9a22fcaf,2018-01-15,3,474.53999999999996,229,2,4,3,243,9,Loyal Customers
9fe459e2-36e2-4db9-8b9d-95d82eda8346,2017-08-05,3,616.8299999999999,392,1,4,4,144,9,At Risk
9fe51ebf-337d-40b1-9aaf-6b7b3e582f3a,2017-12-31,3,679.6899999999999,244,2,4,4,244,10,Loyal Customers
9fe778a6-163b-4606-b054-fb0e020e3315,2018-06-04,5,895.76,89,4,5,4,454,13,Champions
9fea0397-635c-4b20-a8d2-21d1b245258d,2018-06-29,2,217.78,64,4,3,2,432,9,Loyal Customers
9fecf71e-8a21-4aba-a7f4-30d901fbdf9e,2018-07-23,2,626.1299999999999,40,5,3,4,534,12,Loyal Customers
9ff29037-6aab-4c23-b8bc-45808566eaa6,2017-12-28,2,82.47,247,2,3,1,231,6,Loyal Customers
9ff4b06b-fce5-4d1a-9225-7aa54c835dc8,2018-02-19,4,500.11999999999995,194,3,4,3,343,10,Loyal Customers
9ffbd10b-cad7-4991-8855-1d382af13f2e,2018-03-24,4,1722.88,161,3,4,5,345,12,Loyal Customers
a00081d4-36f0-4a07-9eb3-1f15ea82ca57,2017-05-09,1,36.94,480,1,1,1,111,3,Hibernating
a000c60e-6876-41ff-bb63-49bb47fb7b2c,2017-03-08,1,72.67,542,1,1,1,111,3,Hibernating
a0167017-f04a-470c-bcbf-2bc3f95fcef3,2018-03-17,3,791.4100000000001,168,3,4,4,344,11,Loyal Customers
a02d347e-f84d-474d-a685-2c43892654a2,2018-05-16,6,1942.3899999999999,108,4,5,5,455,14,Champions
a030b88c-ad7b-4914-8c0d-c0e77094ae5b,2018-05-25,5,480.28999999999996,99,4,5,3,453,12,Champions
a038a7e7-5f32-4ccf-840d-35336957ed5e,2018-03-23,5,1392.17,162,3,5,5,355,13,Loyal Customers
